City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
249,Bombay,IN,2022-05-02 00:21:03,19.0144,72.8479,84.18,84,40,4.61,haze
250,Dneprovskaya,RU,2022-05-02 00:25:07,45.6236,38.8081,49.91,95,100,13.15,light rain
251,Aklavik,CA,2022-05-02 00:25:08,68.2191,-135.0107,39.06,84,67,14.92,broken clouds
252,Codrington,AU,2022-05-02 00:25:09,-38.2667,141.9667,64.09,66,100,12.1,overcast clouds
253,Cockburn Town,TC,2022-05-02 00:25:09,21.4612,-71.1419,75.16,83,75,8.05,broken clouds
254,Antalaha,MG,2022-05-02 00:25:09,-14.9003,50.2788,74.62,90,36,5.7,scattered clouds
255,Dedougou,BF,2022-05-02 00:25:10,12.4667,-3.4667,90.73,36,75,3.13,broken clouds
256,Fairbanks,US,2022-05-02 00:25:03,64.8378,-147.7164,56.08,33,0,5.75,clear sky
257,Luderitz,NA,2022-05-02 00:25:11,-26.6481,15.1594,71.56,26,0,9.4,clear sky
258,Kushima,JP,2022-05-02 00:25:11,31.4583,131.2333,64.06,61,100,3.02,overcast clouds
259,Beaverlodge,CA,2022-05-02 00:24:23,55.2166,-119.4361,47.55,95,100,9.69,overcast clouds
260,Muli,MV,2022-05-02 00:25:12,2.9167,73.5667,85.28,74,97,20.92,overcast clouds
261,Salinopolis,BR,2022-05-02 00:25:13,-0.6136,-47.3561,77.31,89,82,5.97,moderate rain
262,Tuy Hoa,VN,2022-05-02 00:25:13,13.0833,109.3,78.57,90,100,4.21,overcast clouds
263,Pingdingshan,CN,2022-05-02 00:25:14,33.7385,113.3012,66.16,25,0,7.14,clear sky
264,Husavik,IS,2022-05-02 00:25:14,66.0449,-17.3389,27.57,75,100,9.26,overcast clouds
265,Olbia,IT,2022-05-02 00:25:15,40.9214,9.4856,53.65,94,0,8.05,clear sky
266,Baghdad,IQ,2022-05-02 00:25:15,33.3406,44.4009,71.51,49,0,8.05,clear sky
267,Cam Ranh,VN,2022-05-02 00:25:16,11.9214,109.1591,82.36,74,20,2.3,few clouds
268,Kapit,MY,2022-05-02 00:25:16,2.0167,112.9333,76.19,98,99,2.01,overcast clouds
269,Ormara,PK,2022-05-02 00:25:17,25.2088,64.6357,81.28,77,0,15.41,clear sky
270,Amuntai,ID,2022-05-02 00:25:17,-2.4177,115.2494,78.94,83,98,1.34,overcast clouds
271,Pimentel,PE,2022-05-02 00:25:18,-6.8367,-79.9342,66.4,86,68,13.33,broken clouds
272,Raymond Terrace,AU,2022-05-02 00:25:19,-32.75,151.75,68.0,82,75,5.75,broken clouds
273,Los Llanos De Aridane,ES,2022-05-02 00:25:19,28.6585,-17.9182,62.35,74,0,17.27,clear sky
274,Belmonte,BR,2022-05-02 00:25:20,-15.8631,-38.8828,75.96,79,0,5.57,clear sky
275,Baijiantan,CN,2022-05-02 00:25:21,45.6333,85.1833,68.2,13,81,7.87,broken clouds
276,Grand-Lahou,CI,2022-05-02 00:25:21,5.1367,-5.0242,80.76,85,58,8.77,light rain
277,Huangzhai,CN,2022-05-02 00:25:22,38.0751,112.6595,55.81,24,9,1.83,clear sky
278,Sola,VU,2022-05-02 00:26:22,-13.8833,167.55,81.27,83,100,0.0,light intensity shower rain
279,Barreirinhas,BR,2022-05-02 00:26:23,-2.7469,-42.8264,77.41,89,66,3.85,light rain
280,Poya,NC,2022-05-02 00:26:23,-21.35,165.15,82.2,70,8,3.6,clear sky
281,Muramatsu,JP,2022-05-02 00:26:24,37.6833,139.1833,52.86,74,53,5.7,broken clouds
282,Teya,RU,2022-05-02 00:26:24,60.3778,92.6267,31.8,75,100,10.83,overcast clouds
283,Qui Nhon,VN,2022-05-02 00:24:06,13.7667,109.2333,78.08,92,100,13.0,overcast clouds
284,Crestview,US,2022-05-02 00:23:56,30.7621,-86.5705,76.33,79,38,3.0,scattered clouds
285,Razole,IN,2022-05-02 00:26:25,16.4833,81.8333,80.6,93,21,3.71,few clouds
286,Grindavik,IS,2022-05-02 00:26:26,63.8424,-22.4338,39.15,81,0,4.61,clear sky
287,Palmer,US,2022-05-02 00:26:14,42.1584,-72.3287,60.4,40,20,8.05,few clouds
288,Tampayan,PH,2022-05-02 00:26:26,12.4794,122.5231,82.11,69,91,8.84,overcast clouds
289,Sao Miguel Do Araguaia,BR,2022-05-02 00:21:32,-13.275,-50.1628,76.3,55,14,1.39,few clouds
290,Okha,RU,2022-05-02 00:26:27,53.5739,142.9478,32.79,94,100,6.71,overcast clouds
291,Adrar,MR,2022-05-02 00:26:28,20.5022,-10.0711,78.28,15,0,11.48,clear sky
292,Puerto Madryn,AR,2022-05-02 00:26:28,-42.7692,-65.0385,50.61,61,100,10.92,overcast clouds
293,Victoria,HK,2022-05-02 00:26:29,22.2855,114.1577,62.65,92,100,5.99,light rain
294,Northam,GB,2022-05-02 00:26:29,51.0333,-4.2167,49.6,96,100,1.32,overcast clouds
295,Maromitsa,RU,2022-05-02 00:26:30,59.8683,48.0123,26.26,97,34,4.45,light snow
296,Soavinandriana,MG,2022-05-02 00:26:30,-19.1667,46.7333,53.46,90,14,3.85,few clouds
297,Klaksvik,FO,2022-05-02 00:23:46,62.2266,-6.589,40.12,72,89,22.91,overcast clouds
298,Liwale,TZ,2022-05-02 00:26:31,-9.7667,37.9333,65.59,85,2,6.53,clear sky
299,Washington,US,2022-05-02 00:26:31,47.5001,-120.5015,67.48,36,98,4.09,overcast clouds
300,Yulara,AU,2022-05-02 00:26:32,-25.2406,130.9889,64.24,52,100,11.5,overcast clouds
301,Westport,US,2022-05-02 00:22:02,41.1415,-73.3579,59.29,53,0,5.75,clear sky
302,Concordia,AR,2022-05-02 00:26:32,-31.393,-58.0209,58.78,69,63,4.0,broken clouds
303,Sao Sepe,BR,2022-05-02 00:26:33,-30.1606,-53.5653,57.42,94,100,3.87,overcast clouds
304,Paracatu,BR,2022-05-02 00:26:33,-17.2222,-46.8747,68.31,47,8,2.64,clear sky
305,Asheboro,US,2022-05-02 00:26:34,35.7079,-79.8136,71.35,87,0,5.75,clear sky
306,Port Hardy,CA,2022-05-02 00:25:59,50.6996,-127.4199,53.78,62,100,2.3,overcast clouds
307,Jacareacanga,BR,2022-05-02 00:26:35,-6.2222,-57.7528,75.09,93,18,2.75,few clouds
308,Simao,CN,2022-05-02 00:26:35,22.7886,100.9748,58.08,92,74,3.2,broken clouds
309,Visnes,NO,2022-05-02 00:26:36,59.3556,5.2242,43.21,93,47,2.3,scattered clouds
310,Vangaindrano,MG,2022-05-02 00:26:36,-23.35,47.6,69.21,82,23,2.39,few clouds
311,Halifax,CA,2022-05-02 00:22:00,44.6453,-63.5724,40.21,82,100,7.0,overcast clouds
312,Guerrero Negro,MX,2022-05-02 00:26:37,27.9769,-114.0611,66.0,65,0,17.98,clear sky
313,Trairi,BR,2022-05-02 00:26:37,-3.2778,-39.2689,80.51,82,46,10.07,scattered clouds
314,Leningradskiy,RU,2022-05-02 00:22:16,69.3833,178.4167,17.69,75,48,9.06,scattered clouds
315,Broken Hill,AU,2022-05-02 00:26:38,-31.95,141.4333,60.51,63,0,8.05,clear sky
316,Mercedes,AR,2022-05-02 00:26:39,-34.6515,-59.4307,53.78,71,1,6.2,clear sky
317,Puerto Del Rosario,ES,2022-05-02 00:26:39,28.5004,-13.8627,64.15,77,0,8.05,clear sky
318,Parry Sound,CA,2022-05-02 00:26:40,45.3501,-80.033,51.85,66,100,13.15,moderate rain
319,Bhopal,IN,2022-05-02 00:26:40,23.2667,77.4,80.83,39,40,3.44,scattered clouds
320,Yakeshi,CN,2022-05-02 00:26:41,49.2833,120.7333,48.09,28,99,17.27,overcast clouds
321,Kuytun,RU,2022-05-02 00:26:41,54.3419,101.5036,47.97,83,97,10.36,overcast clouds
322,Izhma,RU,2022-05-02 00:26:41,65.0083,53.9113,21.79,94,83,4.36,broken clouds
323,Wewak,PG,2022-05-02 00:26:42,-3.5534,143.6268,80.19,85,99,5.5,light rain
324,Manhush,UA,2022-05-02 00:26:42,47.0558,37.3107,48.15,62,26,11.39,scattered clouds
325,Yarim,YE,2022-05-02 00:27:43,14.298,44.3779,59.56,58,80,2.15,broken clouds
326,Sawtell,AU,2022-05-02 00:27:44,-30.3833,153.1,71.62,64,75,11.5,broken clouds
327,Luganville,VU,2022-05-02 00:27:44,-15.5333,167.1667,81.7,77,100,0.43,overcast clouds
328,Innisfail,AU,2022-05-02 00:24:24,-17.5333,146.0333,77.92,77,76,7.85,broken clouds
329,Maine-Soroa,NE,2022-05-02 00:27:45,13.2114,12.0241,89.08,28,52,4.38,broken clouds
330,Krasnoselkup,RU,2022-05-02 00:27:46,65.7,82.4667,19.54,91,63,8.1,broken clouds
331,Sakaraha,MG,2022-05-02 00:27:47,-22.9,44.5333,60.85,97,1,4.14,clear sky
332,Plouzane,FR,2022-05-02 00:27:47,48.3833,-4.6167,51.85,93,100,10.36,light rain
333,Flinders,AU,2022-05-02 00:27:48,-34.5833,150.8552,69.19,77,8,7.0,clear sky
334,Chagoda,RU,2022-05-02 00:27:49,59.164,35.3285,31.08,95,66,4.45,broken clouds
335,General Roca,AR,2022-05-02 00:27:49,-39.0333,-67.5833,51.62,50,100,7.96,overcast clouds
336,Abay,KZ,2022-05-02 00:27:50,49.6311,72.8539,44.98,65,74,8.39,broken clouds
337,Mormugao,IN,2022-05-02 00:27:51,15.4,73.8,81.54,77,70,8.03,broken clouds
338,Port Lincoln,AU,2022-05-02 00:25:12,-34.7333,135.8667,62.24,77,0,11.45,clear sky
339,Fortuna,US,2022-05-02 00:27:52,40.5982,-124.1573,61.93,73,0,12.66,clear sky
340,Zaysan,KZ,2022-05-02 00:27:52,47.4667,84.8667,62.89,27,76,5.1,broken clouds
341,Maamba,ZM,2022-05-02 00:27:53,-17.3667,27.15,63.55,64,42,1.97,scattered clouds
342,Glendive,US,2022-05-02 00:27:54,47.1053,-104.7125,58.48,34,75,8.05,broken clouds
343,Chivilcoy,AR,2022-05-02 00:27:41,-34.8957,-60.0167,49.64,68,1,7.34,clear sky
344,Canmore,CA,2022-05-02 00:24:27,51.0834,-115.3521,53.82,40,96,5.75,overcast clouds
345,Kruisfontein,ZA,2022-05-02 00:27:55,-34.0033,24.7314,49.89,89,0,3.94,clear sky
346,Navoi,UZ,2022-05-02 00:27:55,40.0844,65.3792,72.88,40,100,6.91,overcast clouds
347,Morehead,US,2022-05-02 00:27:56,37.2711,-87.1764,73.15,33,0,3.44,clear sky
348,San Policarpo,PH,2022-05-02 00:27:57,12.1791,125.5072,82.58,74,98,7.78,overcast clouds
349,Tupik,RU,2022-05-02 00:27:57,54.4253,119.9327,50.2,57,100,4.32,overcast clouds
350,Xinxiang,CN,2022-05-02 00:27:58,35.3089,113.8672,67.17,24,0,3.69,clear sky
351,Ribeira Grande,PT,2022-05-02 00:27:58,38.5167,-28.7,62.44,83,21,3.15,few clouds
352,Jiamusi,CN,2022-05-02 00:27:59,46.8333,130.35,47.52,62,97,7.36,overcast clouds
353,Vardo,NO,2022-05-02 00:28:00,70.3705,31.1107,27.86,66,94,5.55,overcast clouds
354,Pedreiras,BR,2022-05-02 00:28:00,-4.5688,-44.6003,75.18,91,90,2.75,overcast clouds
355,Pasighat,IN,2022-05-02 00:28:01,28.0667,95.3333,71.13,77,86,2.8,overcast clouds
356,Guasdualito,VE,2022-05-02 00:28:01,7.2424,-70.7324,82.4,74,20,2.3,few clouds
357,Homer,US,2022-05-02 00:28:02,59.6425,-151.5483,46.29,69,100,16.11,light rain
358,Sajalices,PA,2022-05-02 00:28:03,8.6834,-79.8707,81.7,83,99,2.48,overcast clouds
359,Kodiak,US,2022-05-02 00:28:03,57.79,-152.4072,45.91,71,100,16.11,overcast clouds
360,Robertsport,LR,2022-05-02 00:28:04,6.7533,-11.3686,81.37,82,100,5.03,moderate rain
361,Clarence Town,AU,2022-05-02 00:28:04,-32.5833,151.7833,70.81,67,3,2.64,clear sky
362,Pambuhan,PH,2022-05-02 00:28:05,13.9736,123.0837,82.15,71,98,3.4,overcast clouds
363,Bayir,TR,2022-05-02 00:28:05,37.2687,28.2167,52.32,66,83,3.85,broken clouds
364,Taonan,CN,2022-05-02 00:28:06,45.3333,122.7833,50.22,44,9,5.93,clear sky
365,Bachaquero,VE,2022-05-02 00:28:06,9.9694,-71.1494,83.26,77,77,4.03,broken clouds
366,Yanam,IN,2022-05-02 00:28:07,16.7333,82.2167,78.4,97,43,1.41,scattered clouds
367,Cabo San Lucas,MX,2022-05-02 00:23:23,22.8909,-109.9124,87.1,25,0,13.8,clear sky
368,Longyearbyen,SJ,2022-05-02 00:28:08,78.2186,15.6401,12.04,67,75,3.44,broken clouds
369,Kranjska Gora,SI,2022-05-02 00:28:08,46.4839,13.7894,49.01,97,100,2.37,light rain
370,Genhe,CN,2022-05-02 00:28:09,50.7833,121.5167,46.6,36,100,12.73,overcast clouds
371,Oksfjord,NO,2022-05-02 00:28:09,70.2396,22.3479,32.07,89,96,6.62,light snow
372,Pangnirtung,CA,2022-05-02 00:29:10,66.1451,-65.7125,27.73,97,100,5.06,light snow
373,Arman,RU,2022-05-02 00:29:10,59.7,150.1667,44.02,77,43,4.32,scattered clouds
374,Eagle Pass,US,2022-05-02 00:26:32,28.7091,-100.4995,88.65,53,40,9.22,scattered clouds
375,Grahamstown,ZA,2022-05-02 00:29:11,-33.3042,26.5328,49.95,91,0,3.89,clear sky
376,Hami,CN,2022-05-02 00:29:11,42.8,93.45,62.89,11,2,6.73,clear sky
377,Erzin,TR,2022-05-02 00:29:12,36.9559,36.2,61.75,96,90,4.81,overcast clouds
378,Jinka,ET,2022-05-02 00:29:12,5.65,36.65,62.11,94,98,3.56,light rain
379,Bongor,TD,2022-05-02 00:29:13,10.2806,15.3722,89.47,40,79,7.92,broken clouds
380,Sao Filipe,CV,2022-05-02 00:29:13,14.8961,-24.4956,72.59,75,0,8.72,clear sky
381,Cascais,PT,2022-05-02 00:29:14,38.6979,-9.4215,59.47,69,23,24.0,few clouds
382,Vostok,RU,2022-05-02 00:29:14,46.4856,135.8833,38.7,64,99,4.45,overcast clouds
383,Gloversville,US,2022-05-02 00:28:56,43.0528,-74.3438,58.08,30,0,4.61,clear sky
384,Ostersund,SE,2022-05-02 00:29:15,63.1792,14.6357,39.65,65,20,9.22,few clouds
385,Nome,US,2022-05-02 00:29:15,64.5011,-165.4064,44.67,57,0,23.02,clear sky
386,Quatre Cocos,MU,2022-05-02 00:29:16,-20.2078,57.7625,73.09,84,4,3.65,clear sky
387,Gagret,IN,2022-05-02 00:29:16,31.6667,76.0667,77.76,25,2,5.93,clear sky
388,Moroto,UG,2022-05-02 00:29:17,2.5345,34.6666,65.68,88,90,0.78,moderate rain
389,Richards Bay,ZA,2022-05-02 00:29:17,-28.783,32.0377,61.52,80,0,6.82,clear sky
390,Porto Novo,BJ,2022-05-02 00:29:17,6.4965,2.6036,80.53,84,100,3.87,light rain
391,Pacific Grove,US,2022-05-02 00:28:23,36.6177,-121.9166,75.54,73,0,9.22,clear sky
392,Tiznit,MA,2022-05-02 00:29:18,29.5833,-9.5,63.1,44,0,2.68,clear sky
393,Buala,SB,2022-05-02 00:29:18,-8.145,159.5921,84.11,72,99,4.85,light rain
394,Digha,IN,2022-05-02 00:29:19,21.6833,87.55,80.91,88,21,16.44,few clouds
395,Cody,US,2022-05-02 00:29:19,44.5263,-109.0565,47.91,70,100,6.91,overcast clouds
396,Cap Malheureux,MU,2022-05-02 00:29:20,-19.9842,57.6142,73.47,81,3,7.38,clear sky
397,Ekhabi,RU,2022-05-02 00:29:20,53.5102,142.9671,32.7,96,100,6.96,overcast clouds
398,Beringovskiy,RU,2022-05-02 00:29:21,63.05,179.3167,18.88,76,64,15.61,broken clouds
399,Okato,NZ,2022-05-02 00:29:21,-39.2,173.8833,67.17,80,100,11.99,overcast clouds
400,Celestun,MX,2022-05-02 00:29:22,20.8667,-90.4,82.06,69,54,16.37,broken clouds
401,Saint-Augustin,CA,2022-05-02 00:29:22,51.226,-58.6502,33.53,84,100,19.8,snow
402,Pochutla,MX,2022-05-02 00:29:23,15.7432,-96.4661,84.02,55,93,5.86,overcast clouds
403,Saint-Leu,RE,2022-05-02 00:29:23,-21.15,55.2833,74.26,77,5,5.46,clear sky
404,Najran,SA,2022-05-02 00:29:24,17.4924,44.1277,74.05,31,3,2.1,clear sky
405,Burnie,AU,2022-05-02 00:29:24,-41.0667,145.9167,61.95,78,98,12.62,overcast clouds
406,Mount Isa,AU,2022-05-02 00:29:25,-20.7333,139.5,78.57,53,10,9.22,clear sky
407,Almeria,ES,2022-05-02 00:26:09,37.1667,-2.3333,59.43,54,96,5.12,overcast clouds
408,Saint Anthony,US,2022-05-02 00:29:25,45.0205,-93.218,44.92,86,100,16.11,overcast clouds
409,Weligama,LK,2022-05-02 00:29:26,5.9667,80.4167,79.39,89,95,11.54,overcast clouds
410,Cabedelo,BR,2022-05-02 00:29:26,-6.9811,-34.8339,77.67,83,19,9.78,few clouds
411,Rodrigues Alves,BR,2022-05-02 00:29:27,-7.738,-72.6509,77.92,77,66,2.51,broken clouds
412,Bandarbeyla,SO,2022-05-02 00:29:27,9.4942,50.8122,82.81,81,47,8.32,scattered clouds
413,Kortkeros,RU,2022-05-02 00:29:28,61.8106,51.5806,28.4,84,97,5.21,overcast clouds
414,Shenjiamen,CN,2022-05-02 00:29:28,29.9576,122.298,58.46,81,97,6.35,overcast clouds
415,Pangkalanbuun,ID,2022-05-02 00:29:29,-2.6833,111.6167,78.28,91,35,3.22,scattered clouds
416,Rolla,US,2022-05-02 00:29:29,37.9514,-91.7713,69.94,34,0,10.36,clear sky
417,Port Augusta,AU,2022-05-02 00:30:30,-32.5,137.7667,67.26,41,0,3.15,clear sky
418,Aguilas,ES,2022-05-02 00:30:31,37.4063,-1.5829,65.98,66,90,3.29,overcast clouds
419,Shimoda,JP,2022-05-02 00:30:31,34.6667,138.95,59.36,73,100,8.41,overcast clouds
420,Villa Rica,US,2022-05-02 00:30:32,33.7321,-84.9191,76.6,78,78,2.15,broken clouds
421,Cartagena Del Chaira,CO,2022-05-02 00:30:32,1.3349,-74.8429,71.47,94,99,1.19,overcast clouds
422,Dakar,SN,2022-05-02 00:30:33,14.6937,-17.4441,68.88,94,75,6.91,mist
423,Tezu,IN,2022-05-02 00:30:34,27.9167,96.1667,77.7,59,100,1.1,overcast clouds
424,Whitehorse,CA,2022-05-02 00:29:32,60.7161,-135.0538,46.09,82,100,13.8,light rain
425,Arlit,NE,2022-05-02 00:30:34,18.7369,7.3853,83.25,12,31,9.82,scattered clouds
426,Belmont,US,2022-05-02 00:28:00,37.5202,-122.2758,78.01,48,20,27.63,few clouds
427,Aguimes,ES,2022-05-02 00:30:35,27.9054,-15.4461,63.66,63,20,19.57,few clouds
428,Spisska Nova Ves,SK,2022-05-02 00:30:36,48.9446,20.5615,49.95,83,96,2.04,overcast clouds
429,Havoysund,NO,2022-05-02 00:30:36,70.9963,24.6622,28.63,82,99,25.9,overcast clouds
430,Kaili,ID,2022-05-02 00:30:37,-3.4626,120.2147,77.14,71,20,2.48,few clouds
431,Cheney,US,2022-05-02 00:30:38,47.4874,-117.5758,59.34,53,100,9.22,overcast clouds
432,El Sauzal,MX,2022-05-02 00:30:39,31.9,-116.6833,61.41,76,26,6.2,scattered clouds
433,Naze,JP,2022-05-02 00:30:39,28.3667,129.4833,65.32,56,100,9.06,overcast clouds
434,Mayor Pablo Lagerenza,PY,2022-05-02 00:30:40,-19.9309,-60.7718,74.08,67,56,6.42,broken clouds
435,Goldsboro,US,2022-05-02 00:27:42,35.3849,-77.9928,76.91,48,75,5.75,broken clouds
436,Skelleftea,SE,2022-05-02 00:30:41,64.7507,20.9528,44.01,55,20,13.8,few clouds
437,Kahului,US,2022-05-02 00:30:41,20.8947,-156.47,80.62,73,40,20.71,scattered clouds
438,Kheralu,IN,2022-05-02 00:30:42,23.8833,72.6167,79.66,64,13,5.79,few clouds
439,Abha,SA,2022-05-02 00:30:42,18.2164,42.5053,64.22,63,0,6.91,clear sky
440,Talnakh,RU,2022-05-02 00:30:43,69.4865,88.3972,20.21,94,100,7.65,light snow
441,Kirkwood,US,2022-05-02 00:27:30,38.5834,-90.4068,70.72,42,20,16.11,few clouds
442,Samarai,PG,2022-05-02 00:30:43,-10.6167,150.6667,82.94,74,62,8.63,broken clouds
443,Troy,US,2022-05-02 00:26:46,42.6056,-83.1499,60.73,62,100,13.8,overcast clouds
444,Turbat,PK,2022-05-02 00:30:44,26.0023,63.044,78.35,58,0,1.28,clear sky
445,Tessalit,ML,2022-05-02 00:30:44,20.1986,1.0114,74.53,17,0,8.77,clear sky
446,Banda Aceh,ID,2022-05-02 00:30:45,5.5577,95.3222,82.31,76,100,11.27,overcast clouds
447,Pasaje,EC,2022-05-02 00:30:45,-3.3333,-79.8167,78.51,91,97,0.81,overcast clouds
448,Orlik,RU,2022-05-02 00:30:46,52.5178,99.825,48.34,45,92,3.29,overcast clouds
449,College,US,2022-05-02 00:30:17,64.8569,-147.8028,55.58,35,75,5.75,broken clouds
450,Ust-Kan,RU,2022-05-02 00:30:46,50.9276,84.761,53.11,46,100,7.16,overcast clouds
451,Bobcaygeon,CA,2022-05-02 00:27:25,44.5462,-78.542,58.28,74,100,11.39,overcast clouds
452,Srandakan,ID,2022-05-02 00:30:47,-7.9386,110.2506,82.11,80,99,3.09,overcast clouds
453,Mokhsogollokh,RU,2022-05-02 00:30:48,61.4681,128.9203,34.07,96,100,9.64,snow
454,Kamina,CD,2022-05-02 00:30:48,-8.7386,24.9906,64.62,93,100,2.42,overcast clouds
455,Caravelas,BR,2022-05-02 00:30:49,-17.7125,-39.2481,74.03,81,0,5.19,clear sky
456,Mbandaka,CD,2022-05-02 00:30:49,0.0487,18.2603,70.57,96,100,2.68,light rain
457,Katete,UG,2022-05-02 00:30:50,-0.7818,29.7544,58.53,93,100,3.09,overcast clouds
458,Xam Nua,LA,2022-05-02 00:30:50,20.4197,104.0439,61.14,80,96,2.8,overcast clouds
459,Acapulco,MX,2022-05-02 00:30:51,16.8634,-99.8901,84.02,65,75,10.36,broken clouds
460,Bonfim,BR,2022-05-02 00:30:51,3.0833,-59.95,80.1,61,41,9.37,scattered clouds
461,Sheksna,RU,2022-05-02 00:31:52,59.21,38.5107,30.88,95,71,3.31,broken clouds
462,Taree,AU,2022-05-02 00:31:53,-31.9,152.4667,71.11,82,40,4.61,scattered clouds
463,Chernyshevskiy,RU,2022-05-02 00:31:53,63.0128,112.4714,24.28,68,0,6.98,clear sky
464,Mayya,RU,2022-05-02 00:31:54,61.7333,130.2811,45.72,65,100,11.68,overcast clouds
465,Borba,BR,2022-05-02 00:31:55,-4.3878,-59.5939,74.55,97,89,2.42,overcast clouds
466,San Clemente,US,2022-05-02 00:28:59,33.427,-117.612,72.16,74,26,10.0,scattered clouds
467,Dongsheng,CN,2022-05-02 00:31:56,39.8161,109.9776,59.49,12,9,16.13,clear sky
468,Gobabis,NA,2022-05-02 00:31:56,-22.45,18.9667,58.3,38,0,11.36,clear sky
469,Presque Isle,US,2022-05-02 00:31:57,46.6811,-68.0159,48.63,64,0,4.61,clear sky
470,Bonthe,SL,2022-05-02 00:31:58,7.5264,-12.505,80.8,84,26,5.28,scattered clouds
471,Matara,LK,2022-05-02 00:31:58,5.9485,80.5353,79.2,89,95,10.31,overcast clouds
472,Sinop,TR,2022-05-02 00:31:59,41.7711,34.8709,43.25,86,8,2.82,clear sky
473,Puerto Penasco,MX,2022-05-02 00:32:00,31.3167,-113.5333,73.9,69,0,15.01,clear sky
474,Nouadhibou,MR,2022-05-02 00:32:00,20.931,-17.0347,67.98,83,0,13.8,clear sky
475,Kabanjahe,ID,2022-05-02 00:32:01,3.1001,98.4908,68.05,86,89,2.53,overcast clouds
476,Oneonta,US,2022-05-02 00:32:01,42.4529,-75.0638,51.24,72,100,4.36,overcast clouds
477,Saryozek,KZ,2022-05-02 00:32:02,44.3583,77.9753,66.07,37,100,8.25,overcast clouds
478,Freeport,US,2022-05-02 00:32:03,40.6576,-73.5832,59.41,58,0,10.36,clear sky
479,Soe,ID,2022-05-02 00:32:04,-9.8607,124.284,77.61,61,35,7.56,scattered clouds
480,Changde,CN,2022-05-02 00:32:04,29.0464,111.6783,64.35,67,100,5.66,overcast clouds
481,Henties Bay,NA,2022-05-02 00:32:05,-22.116,14.2845,62.76,69,0,8.66,clear sky
482,Biak,ID,2022-05-02 00:32:06,-0.9131,122.8766,82.6,70,30,5.06,scattered clouds
483,Rio Cuarto,AR,2022-05-02 00:32:06,-33.1307,-64.3499,54.48,62,40,8.05,scattered clouds
484,Selenginsk,RU,2022-05-02 00:32:07,52.0064,106.8647,50.41,43,93,3.47,overcast clouds
485,Yonezawa,JP,2022-05-02 00:32:08,37.9167,140.1167,56.12,61,66,9.31,broken clouds
486,Vao,NC,2022-05-02 00:32:08,-22.6667,167.4833,75.4,87,7,19.42,clear sky
487,Socoltenango,MX,2022-05-02 00:32:09,16.2167,-92.25,73.26,52,100,10.56,overcast clouds
488,Nara,JP,2022-05-02 00:32:10,34.6851,135.8049,62.96,40,100,4.32,overcast clouds
489,Puerto El Triunfo,SV,2022-05-02 00:32:10,13.2833,-88.55,86.92,76,83,5.7,broken clouds
490,Znamenskoye,RU,2022-05-02 00:32:11,57.1281,73.8282,34.3,90,100,3.94,overcast clouds
491,Sechura,PE,2022-05-02 00:32:12,-5.5569,-80.8222,68.85,78,60,16.22,broken clouds
492,Suleja,NG,2022-05-02 00:32:12,9.1758,7.1808,76.12,71,100,3.76,overcast clouds
493,Huambo,AO,2022-05-02 00:32:13,-12.7761,15.7392,59.88,65,97,2.59,overcast clouds
494,Port-Gentil,GA,2022-05-02 00:32:13,-0.7193,8.7815,81.18,79,100,8.81,light rain
495,Qaqortoq,GL,2022-05-02 00:32:14,60.7167,-46.0333,36.64,88,100,0.65,overcast clouds
496,Prieska,ZA,2022-05-02 00:32:14,-29.6641,22.7474,58.98,38,0,3.62,clear sky
497,Carbonia,IT,2022-05-02 00:32:15,39.1672,8.5222,54.25,90,10,5.21,clear sky
498,Shitanjing,CN,2022-05-02 00:32:15,39.2342,106.3439,59.07,12,5,13.8,clear sky
